6.714254021644592285e-01 1.439014530181884766e+01 2.733627796173095703e+00 -1.802510023117065430e+00 1.831265449523925781e+01
4.469308257102966309e-01 1.437677383422851562e+01 -2.847528934478759766e+00 -1.802510023117065430e+00 1.831265449523925781e+01
4.866594255944871328e-14 1.442694854736328125e+01 -2.619726657867431641e+00 -1.802510023117065430e+00 1.831265449523925781e+01
-2.277954518795013428e-01 1.466065979003906250e+01 -1.139011606574058533e-01 -1.802510023117065430e+00 1.831265449523925781e+01
-6.833244562149047852e-01 1.464516925811767578e+01 2.278023213148117065e-01 -1.802510023117065430e+00 1.831265449523925781e+01
-9.107692837715148926e-01 1.462746524810791016e+01 4.556046426296234131e-01 -1.802510023117065430e+00 1.831265449523925781e+01
6.977579593658447266e-01 1.495451164245605469e+01 -3.489737510681152344e-01 -1.802510023117065430e+00 2.170124435424804688e+01
4.652843177318572998e-01 1.496716594696044922e+01 1.163245886564254761e-01 -1.802510023117065430e+00 2.170124435424804688e+01
5.050043635221670990e-14 1.497078132629394531e+01 3.489737510681152344e-01 -1.802510023117065430e+00 2.170124435424804688e+01
-2.285703420639038086e-01 1.471053123474121094e+01 2.791790008544921875e+00 -1.802510023117065430e+00 2.170124435424804688e+01
-6.857110261917114258e-01 1.469631862640380859e+01 -2.791790008544921875e+00 -1.802510023117065430e+00 2.170124435424804688e+01
-9.156235456466674805e-01 1.470542716979980469e+01 -2.675465583801269531e+00 -1.802510023117065430e+00 2.170124435424804688e+01
4.644273221492767334e-01 1.493959808349609375e+01 3.206196546554565430e+00 -1.802510023117065430e+00 1.706235885620117188e+01
5.066246020249930149e-14 1.501881313323974609e+01 -2.849952459335327148e+00 -1.802510023117065430e+00 1.706235885620117188e+01
-2.343147546052932739e-01 1.508023548126220703e+01 -2.493708372116088867e+00 -1.802510023117065430e+00 1.706235885620117188e+01
-7.124665975570678711e-01 1.526975059509277344e+01 1.187480166554450989e-01 -1.802510023117065430e+00 1.706235885620117188e+01
-9.498694539070129395e-01 1.525543594360351562e+01 2.374960333108901978e-01 -1.802510023117065430e+00 1.706235885620117188e+01
-1.168373823165893555e+00 1.499541282653808594e+01 2.731204509735107422e+00 -1.802510023117065430e+00 1.706235885620117188e+01
6.876800656318664551e-01 1.473851966857910156e+01 -2.559140920639038086e+00 -1.577196240425109863e+00 1.716811180114746094e+01
4.652843177318572998e-01 1.496716594696044922e+01 1.163245886564254761e-01 -1.577196240425109863e+00 1.716811180114746094e+01
5.050043635221670990e-14 1.497078132629394531e+01 3.489737510681152344e-01 -1.577196240425109863e+00 1.716811180114746094e+01
-2.285703420639038086e-01 1.471053123474121094e+01 2.791790008544921875e+00 -1.577196240425109863e+00 1.716811180114746094e+01
-6.824238300323486328e-01 1.462586593627929688e+01 3.140763998031616211e+00 -1.577196240425109863e+00 1.716811180114746094e+01
-9.156235456466674805e-01 1.470542716979980469e+01 -2.675465583801269531e+00 -1.577196240425109863e+00 1.716811180114746094e+01
2.399622052907943726e-01 1.525802135467529297e+00 2.181086093187332153e-01 0.000000000000000000e+00 1.893174171447753906e+01
1.659567713737487793e+00 7.986453175544738770e-01 3.344331979751586914e-01 0.000000000000000000e+00 2.169656562805175781e+01
-1.493858218193054199e+00 1.089798688888549805e+00 2.908114790916442871e-01 0.000000000000000000e+00 2.169656562805175781e+01
-1.501683115959167480e+00 1.034882307052612305e+00 -4.216766357421875000e-01 0.000000000000000000e+00 2.169656562805175781e+01
-1.763404369354248047e+00 1.286437988281250000e+00 -6.785600632429122925e-02 0.000000000000000000e+00 2.161650276184082031e+01
1.744395017623901367e+00 1.784029364585876465e+00 -5.816229432821273804e-02 0.000000000000000000e+00 2.074756050109863281e+01
-2.015745401382446289e+00 1.470525503158569336e+00 5.816229432821273804e-02 0.000000000000000000e+00 2.074756050109863281e+01
1.928562283515930176e+00 1.972381114959716797e+00 5.234606266021728516e-01 0.000000000000000000e+00 2.003452301025390625e+01
4.211868286132812500e+01 4.514875411987304688e+00 7.691963195800781250e+00 0.000000000000000000e+00 1.663382530212402344e+01
4.112976074218750000e+01 8.613346099853515625e+00 9.364129066467285156e+00 0.000000000000000000e+00 1.663382530212402344e+01
3.542316818237304688e+01 2.441181755065917969e+01 1.672165989875793457e+00 0.000000000000000000e+00 1.663382530212402344e+01
1.558040428161621094e+01 3.877243041992187500e+01 -1.036742877960205078e+01 0.000000000000000000e+00 1.663382530212402344e+01
1.526464271545410156e+01 3.989852142333984375e+01 -5.350931167602539062e+00 0.000000000000000000e+00 1.663382530212402344e+01
1.396288490295410156e+01 4.045553207397460938e+01 -4.682064533233642578e+00 0.000000000000000000e+00 1.663382530212402344e+01
1.333690643310546875e+01 4.079799270629882812e+01 3.344331979751586914e+00 0.000000000000000000e+00 1.663382530212402344e+01
1.259716415405273438e+01 4.077403640747070312e+01 -5.685364246368408203e+00 0.000000000000000000e+00 1.663382530212402344e+01
1.202178287506103516e+01 4.127384567260742188e+01 2.341032266616821289e+00 0.000000000000000000e+00 1.663382530212402344e+01
7.964161396026611328e+00 4.196991348266601562e+01 -5.350931167602539062e+00 0.000000000000000000e+00 1.663382530212402344e+01
7.313891887664794922e+00 4.216775131225585938e+01 -4.682064533233642578e+00 0.000000000000000000e+00 1.663382530212402344e+01
3.327235937118530273e+00 4.270317840576171875e+01 -4.347631454467773438e+00 0.000000000000000000e+00 1.663382530212402344e+01
-3.497506332397460938e+01 2.410300636291503906e+01 7.023097038269042969e+00 0.000000000000000000e+00 1.663382530212402344e+01
-4.145845413208007812e+01 1.156390476226806641e+01 1.003299593925476074e+00 0.000000000000000000e+00 1.663382530212402344e+01
4.139091873168945312e+01 1.394007492065429688e+01 3.392800390720367432e-01 0.000000000000000000e+00 1.604897689819335938e+01
1.346597385406494141e+01 4.119281387329101562e+01 -5.428480625152587891e+00 0.000000000000000000e+00 1.604897689819335938e+01
1.150729656219482422e+01 4.202269744873046875e+01 3.053520441055297852e+00 0.000000000000000000e+00 1.604897689819335938e+01
