4.428550302982330322e-01 9.491372108459472656e+00 -1.803031086921691895e+00 -1.577196240425109863e+00 2.468665504455566406e+01
3.004961311817169189e-01 9.666294097900390625e+00 -7.512629777193069458e-02 -1.577196240425109863e+00 2.468665504455566406e+01
1.480422317981719971e-01 9.527832984924316406e+00 -1.652778506278991699e+00 -1.577196240425109863e+00 2.468665504455566406e+01
3.262273873890116083e-14 9.670964241027832031e+00 7.512629777193069458e-02 -1.577196240425109863e+00 2.468665504455566406e+01
-1.502117812633514404e-01 9.667462348937988281e+00 2.253788858652114868e-01 -1.577196240425109863e+00 2.468665504455566406e+01
-4.421762228012084961e-01 9.476823806762695312e+00 1.878157377243041992e+00 -1.577196240425109863e+00 2.468665504455566406e+01
-5.904733538627624512e-01 9.483333587646484375e+00 -1.803031086921691895e+00 -1.577196240425109863e+00 2.468665504455566406e+01
4.652843177318572998e-01 9.972082138061523438e+00 7.754972577095031738e-02 -1.577196240425109863e+00 3.921469116210937500e+01
3.042933344841003418e-01 9.788441658020019531e+00 1.938743114471435547e+00 -1.577196240425109863e+00 3.921469116210937500e+01
3.298211110149863734e-14 9.777498245239257812e+00 2.016292810440063477e+00 -1.577196240425109863e+00 3.921469116210937500e+01
-1.526039242744445801e-01 9.821417808532714844e+00 -1.783643722534179688e+00 -1.577196240425109863e+00 3.921469116210937500e+01
-6.203229427337646484e-01 9.962733268737792969e+00 1.550994515419006348e-01 -1.577196240425109863e+00 3.921469116210937500e+01
4.707037508487701416e-01 1.008823204040527344e+01 -1.999328851699829102e+00 -1.577196240425109863e+00 4.476220703125000000e+01
3.198540210723876953e-01 1.028899478912353516e+01 -1.599463075399398804e-01 -1.577196240425109863e+00 4.476220703125000000e+01
3.472847958643429656e-14 1.029520797729492188e+01 -2.894040106708349255e-15 -1.577196240425109863e+00 4.476220703125000000e+01
-1.599028706550598145e-01 1.029117012023925781e+01 2.399194687604904175e-01 -1.577196240425109863e+00 4.476220703125000000e+01
-6.276049613952636719e-01 1.007968711853027344e+01 -1.999328851699829102e+00 -1.577196240425109863e+00 4.476220703125000000e+01
4.943645894527435303e-01 1.059533691406250000e+01 8.239658176898956299e-02 -1.577196240425109863e+00 4.275540161132812500e+01
3.293376266956329346e-01 1.059406185150146484e+01 4.119829237461090088e-01 -1.577196240425109863e+00 4.275540161132812500e+01
3.504349113951817085e-14 1.038859272003173828e+01 2.142311096191406250e+00 -1.577196240425109863e+00 4.275540161132812500e+01
-1.621416658163070679e-01 1.043525600433349609e+01 -1.895121455192565918e+00 -1.577196240425109863e+00 4.275540161132812500e+01
-6.590930819511413574e-01 1.058540439605712891e+01 1.647931635379791260e-01 -1.577196240425109863e+00 4.275540161132812500e+01
3.392698168754577637e-01 1.091355800628662109e+01 -8.482000976800918579e-02 -1.577196240425109863e+00 3.499183654785156250e+01
1.696349084377288818e-01 1.091751289367675781e+01 8.482000976800918579e-02 -1.577196240425109863e+00 3.499183654785156250e+01
-6.666634678840637207e-01 1.070698928833007812e+01 -2.035680294036865234e+00 -1.577196240425109863e+00 3.499183654785156250e+01
1.703095734119415283e-01 1.096093273162841797e+01 2.442816257476806641e+00 -1.577196240425109863e+00 2.569384574890136719e+01
3.727604298365064239e-14 1.105042839050292969e+01 -2.006599187850952148e+00 -1.577196240425109863e+00 2.569384574890136719e+01
