3.549866104125976562e+01 5.101620483398437500e+01 4.421858787536621094e+00 2.000000000000000000e+01
3.549866104125976562e+01 5.101620483398437500e+01 4.421858787536621094e+00 2.000000000000000000e+01
3.518312454223632812e+01 5.132208251953125000e+01 4.450527191162109375e+00 3.800000000000000000e+01
3.483692550659179688e+01 5.158390808105468750e+01 4.475375652313232422e+00 2.900000000000000000e+01
3.470194625854492188e+01 5.220222854614257812e+01 4.531025409698486328e+00 2.400000000000000000e+01
3.418544387817382812e+01 5.220964431762695312e+01 4.533510684967041016e+00 1.600000000000000000e+01
3.272320556640625000e+01 5.492139053344726562e+01 4.779591083526611328e+00 4.400000000000000000e+01
2.617885589599609375e+01 5.379162597656250000e+01 4.697461128234863281e+00 1.300000000000000000e+01
2.358115959167480469e+01 5.415276336669921875e+01 4.736326694488525391e+00 2.200000000000000000e+01
2.187085914611816406e+01 5.325744247436523438e+01 4.661157131195068359e+00 4.700000000000000000e+01
2.022712135314941406e+01 6.264913177490234375e+01 5.495826721191406250e+00 4.900000000000000000e+01
1.934581756591796875e+01 6.290829467773437500e+01 5.520442485809326172e+00 3.600000000000000000e+01
1.732449913024902344e+01 6.254579544067382812e+01 5.492518901824951172e+00 3.200000000000000000e+01
1.685526275634765625e+01 6.254389572143554688e+01 5.493334770202636719e+00 4.300000000000000000e+01
1.651384162902832031e+01 6.305647659301757812e+01 5.539362907409667969e+00 3.600000000000000000e+01
1.613104820251464844e+01 6.341159057617187500e+01 5.571530818939208984e+00 4.400000000000000000e+01
1.256423091888427734e+01 5.591881942749023438e+01 4.916457176208496094e+00 4.900000000000000000e+01
1.109167385101318359e+01 5.471913528442382812e+01 4.813238143920898438e+00 4.400000000000000000e+01
1.077449703216552734e+01 5.513081741333007812e+01 4.850194931030273438e+00 8.500000000000000000e+01
1.037846660614013672e+01 5.518233871459960938e+01 4.855483531951904297e+00 4.700000000000000000e+01
1.005343055725097656e+01 5.559783554077148438e+01 4.892798423767089844e+00 4.400000000000000000e+01
9.149711608886718750e+00 5.498335647583007812e+01 4.840236663818359375e+00 5.000000000000000000e+01
8.603323936462402344e+00 5.660996246337890625e+01 4.984994888305664062e+00 5.500000000000000000e+01
4.143982529640197754e-01 3.356138467788696289e+00 2.957201302051544189e-01 6.400000000000000000e+01
3.738546967506408691e-01 3.212044954299926758e+00 2.830672860145568848e-01 1.211000000000000000e+03
3.430301845073699951e-01 3.141093969345092773e+00 2.768580317497253418e-01 1.882000000000000000e+03
3.221349120140075684e-01 3.155019283294677734e+00 2.781214416027069092e-01 1.332000000000000000e+03
2.997123003005981445e-01 3.153299808502197266e+00 2.780030071735382080e-01 1.766000000000000000e+03
2.756237387657165527e-01 3.132040977478027344e+00 2.761617302894592285e-01 1.910000000000000000e+03
2.524749040603637695e-01 3.118359088897705078e+00 2.749882042407989502e-01 2.127000000000000000e+03
2.274349778890609741e-01 3.081252336502075195e+00 2.717491090297698975e-01 1.219000000000000000e+03
2.045558094978332520e-01 3.063342332839965820e+00 2.702008783817291260e-01 1.288000000000000000e+03
1.835797280073165894e-01 3.072454214096069336e+00 2.710342705249786377e-01 1.463000000000000000e+03
1.604655832052230835e-01 3.042563915252685547e+00 2.684269547462463379e-01 1.673000000000000000e+03
1.395845711231231689e-01 3.051372766494750977e+00 2.692337036132812500e-01 1.732000000000000000e+03
1.169845461845397949e-01 3.028949022293090820e+00 2.672851681709289551e-01 1.912000000000000000e+03
9.630505740642547607e-02 3.045240879058837891e+00 2.687526345252990723e-01 2.745000000000000000e+03
7.501990348100662231e-02 3.045832395553588867e+00 2.688364386558532715e-01 2.992000000000000000e+03
5.348517000675201416e-02 3.030713319778442383e+00 2.675334513187408447e-01 2.249000000000000000e+03
3.216507658362388611e-02 3.015444278717041016e+00 2.662170231342315674e-01 2.087000000000000000e+03
1.077655702829360962e-02 3.023374795913696289e+00 2.669493854045867920e-01 2.827000000000000000e+03
-1.032530516386032104e-02 3.023373365402221680e+00 2.669810056686401367e-01 2.745000000000000000e+03
-3.158139437437057495e-02 3.038789749145507812e+00 2.683724761009216309e-01 3.487000000000000000e+03
-5.267256125807762146e-02 3.030713558197021484e+00 2.676884233951568604e-01 3.487000000000000000e+03
-7.308371365070343018e-02 2.999153375625610352e+00 2.649298608303070068e-01 2.304000000000000000e+03
-9.528046846389770508e-02 3.037462711334228516e+00 2.683434784412384033e-01 3.487000000000000000e+03
-1.147728115320205688e-01 2.982276678085327148e+00 2.634977102279663086e-01 2.195000000000000000e+03
-1.355801671743392944e-01 2.981407880783081055e+00 2.634471654891967773e-01 2.141000000000000000e+03
-1.561499685049057007e-01 2.976511001586914062e+00 2.630333602428436279e-01 1.732000000000000000e+03
-1.764550060033798218e-01 2.967587709426879883e+00 2.622638046741485596e-01 1.912000000000000000e+03
-1.984214782714843750e-01 2.985707044601440430e+00 2.638843655586242676e-01 2.195000000000000000e+03
-2.190164178609848022e-01 2.976473331451416016e+00 2.630879282951354980e-01 2.433000000000000000e+03
-2.404068559408187866e-01 2.982640266418457031e+00 2.636525630950927734e-01 2.087000000000000000e+03
-2.604148685932159424e-01 2.973160743713378906e+00 2.628268897533416748e-01 2.141000000000000000e+03
-2.811089456081390381e-01 2.971288919448852539e+00 2.626732885837554932e-01 2.141000000000000000e+03
-2.998221814632415771e-01 2.949918031692504883e+00 2.607959508895874023e-01 2.627000000000000000e+03
-3.228150606155395508e-01 2.967078208923339844e+00 2.623254060745239258e-01 2.195000000000000000e+03
-3.443609774112701416e-01 2.972506523132324219e+00 2.628176510334014893e-01 2.195000000000000000e+03
-3.649407625198364258e-01 2.970068693161010742e+00 2.626110613346099854e-01 2.249000000000000000e+03
-3.846426904201507568e-01 2.959753036499023438e+00 2.617056369781494141e-01 1.971000000000000000e+03
-4.126726686954498291e-01 3.010993719100952148e+00 2.662433385848999023e-01 3.405000000000000000e+03
-4.329116046428680420e-01 3.000309944152832031e+00 2.653058171272277832e-01 4.015000000000000000e+03
-4.561839699745178223e-01 3.012627124786376953e+00 2.664022147655487061e-01 3.652000000000000000e+03
-4.783273637294769287e-01 3.017095565795898438e+00 2.668050527572631836e-01 3.652000000000000000e+03
-5.005708336830139160e-01 3.021399736404418945e+00 2.671943306922912598e-01 3.487000000000000000e+03
-5.203285813331604004e-01 3.010189056396484375e+00 2.662117183208465576e-01 3.322000000000000000e+03
-5.399814248085021973e-01 2.998845815658569336e+00 2.652175128459930420e-01 1.544000000000000000e+03
-5.612891316413879395e-01 2.994960308074951172e+00 2.648831307888031006e-01 1.673000000000000000e+03
-5.807002186775207520e-01 2.983358621597290039e+00 2.638655900955200195e-01 1.339000000000000000e+03
-6.075156331062316895e-01 3.009813308715820312e+00 2.662067413330078125e-01 1.852000000000000000e+03
-6.269227862358093262e-01 2.997912883758544922e+00 2.651556432247161865e-01 1.971000000000000000e+03
-6.511321663856506348e-01 3.008711576461791992e+00 2.661124169826507568e-01 1.339000000000000000e+03
-6.750521659851074219e-01 3.015437364578247070e+00 2.667090892791748047e-01 1.792000000000000000e+03
-6.978706121444702148e-01 3.018264770507812500e+00 2.669610977172851562e-01 1.308000000000000000e+03
-7.240879535675048828e-01 3.036132097244262695e+00 2.685399055480957031e-01 1.194000000000000000e+03
-7.471152544021606445e-01 3.038604259490966797e+00 2.687569558620452881e-01 1.463000000000000000e+03
-7.720962166786193848e-01 3.048455953598022461e+00 2.696268260478973389e-01 1.186000000000000000e+03
-7.956634163856506348e-01 3.050478219985961914e+00 2.698043286800384521e-01 1.213000000000000000e+03
-8.260075449943542480e-01 3.078727722167968750e+00 2.723016738891601562e-01 1.186000000000000000e+03
-8.451003432273864746e-01 3.065513134002685547e+00 2.711268663406372070e-01 1.194000000000000000e+03
-8.686118125915527344e-01 3.067072629928588867e+00 2.712581753730773926e-01 1.232000000000000000e+03
-8.965592980384826660e-01 3.083396196365356445e+00 2.726953327655792236e-01 2.199000000000000000e+03
-9.251248240470886230e-01 3.099376916885375977e+00 2.741020917892456055e-01 2.344000000000000000e+03
-9.467496275901794434e-01 3.092890977859497070e+00 2.735221982002258301e-01 2.416000000000000000e+03
-9.703418016433715820e-01 3.093783378601074219e+00 2.735835611820220947e-01 2.580000000000000000e+03
-9.979000091552734375e-01 3.105508327484130859e+00 2.746019661426544189e-01 3.075000000000000000e+03
-1.021992802619934082e+00 3.105916500091552734e+00 2.746196687221527100e-01 2.992000000000000000e+03
-1.046165585517883301e+00 3.106131553649902344e+00 2.746203541755676270e-01 2.745000000000000000e+03
-1.073234200477600098e+00 3.113417387008666992e+00 2.752450704574584961e-01 2.992000000000000000e+03
-1.097221255302429199e+00 3.113361120223999023e+00 2.752157747745513916e-01 2.662000000000000000e+03
-1.116234779357910156e+00 3.098382711410522461e+00 2.738672196865081787e-01 1.288000000000000000e+03
-1.145851612091064453e+00 3.112517595291137695e+00 2.750920057296752930e-01 1.239000000000000000e+03
-1.172977805137634277e+00 3.119102954864501953e+00 2.756494283676147461e-01 1.183000000000000000e+03
-2.775932121276855469e+01 6.176734542846679688e+01 5.451501369476318359e+00 2.900000000000000000e+01
-2.929911422729492188e+01 6.171705245971679688e+01 5.443768501281738281e+00 3.200000000000000000e+01
-2.905649948120117188e+01 5.515240478515625000e+01 4.858067035675048828e+00 3.300000000000000000e+01
-2.870720291137695312e+01 5.358889389038085938e+01 4.718891620635986328e+00 2.800000000000000000e+01
-2.846222305297851562e+01 5.225330734252929688e+01 4.599842071533203125e+00 3.600000000000000000e+01
-2.980912780761718750e+01 5.211305618286132812e+01 4.582854270935058594e+00 4.500000000000000000e+01
-2.974184608459472656e+01 5.035808563232421875e+01 4.425285339355468750e+00 2.600000000000000000e+01
-2.981762695312500000e+01 4.971635055541992188e+01 4.367051124572753906e+00 3.300000000000000000e+01
-3.115602302551269531e+01 4.958103561401367188e+01 4.349166870117187500e+00 2.200000000000000000e+01
-3.288107299804687500e+01 4.924615859985351562e+01 4.310164928436279297e+00 2.900000000000000000e+01
-3.600602722167968750e+01 5.216743087768554688e+01 4.283071994781494141e+00 2.000000000000000000e+01
-3.316935729980468750e+01 4.878081130981445312e+01 3.998970508575439453e+00 2.800000000000000000e+01
-3.200967025756835938e+01 4.853749847412109375e+01 3.967514038085937500e+00 2.700000000000000000e+01
-3.171079635620117188e+01 4.882059097290039062e+01 3.985039472579956055e+00 2.900000000000000000e+01
-3.159231948852539062e+01 4.942435073852539062e+01 4.028826236724853516e+00 2.400000000000000000e+01
-3.006834793090820312e+01 5.008949279785156250e+01 4.062469482421875000e+00 6.200000000000000000e+01
-2.990603256225585938e+01 5.062962722778320312e+01 4.101237297058105469e+00 2.700000000000000000e+01
-3.018405914306640625e+01 5.194704437255859375e+01 4.203054904937744141e+00 3.300000000000000000e+01
-2.878130531311035156e+01 5.200952911376953125e+01 4.194586277008056641e+00 2.200000000000000000e+01
-2.900915336608886719e+01 5.423019409179687500e+01 4.364408969879150391e+00 5.600000000000000000e+01
-3.016613006591796875e+01 6.150318908691406250e+01 4.925629138946533203e+00 4.400000000000000000e+01
-2.991677856445312500e+01 6.210425949096679688e+01 4.969163894653320312e+00 2.900000000000000000e+01
-1.194148421287536621e+00 3.063391685485839844e+00 2.429519295692443848e-01 8.870000000000000000e+02
-1.196359157562255859e+00 3.133483409881591797e+00 2.483311295509338379e-01 1.186000000000000000e+03
-1.164675354957580566e+00 3.116264343261718750e+00 2.467905730009078979e-01 2.580000000000000000e+03
-1.137037158012390137e+00 3.109831333160400391e+00 2.461114227771759033e-01 2.827000000000000000e+03
-1.107429504394531250e+00 3.095649719238281250e+00 2.448236048221588135e-01 2.662000000000000000e+03
-1.088367581367492676e+00 3.110623359680175781e+00 2.458410859107971191e-01 2.910000000000000000e+03
-1.061585426330566406e+00 3.103368043899536133e+00 2.451008856296539307e-01 2.992000000000000000e+03
-1.037062287330627441e+00 3.103401660919189453e+00 2.449490725994110107e-01 3.075000000000000000e+03
-1.008966207504272461e+00 3.092135667800903320e+00 2.439104020595550537e-01 2.662000000000000000e+03
-9.897197484970092773e-01 3.106495618820190430e+00 2.448948472738265991e-01 2.910000000000000000e+03
-9.610694646835327148e-01 3.090981483459472656e+00 2.435236275196075439e-01 2.827000000000000000e+03
-9.372064471244812012e-01 3.090131044387817383e+00 2.433078289031982422e-01 2.416000000000000000e+03
-9.086635112762451172e-01 3.074251651763916016e+00 2.419260293245315552e-01 2.271000000000000000e+03
-8.774721622467041016e-01 3.046806573867797852e+00 2.396370768547058105e-01 1.247000000000000000e+03
-8.557832837104797363e-01 3.052942037582397461e+00 2.399870157241821289e-01 2.055000000000000000e+03
-8.262431621551513672e-01 3.028755187988281250e+00 2.379557192325592041e-01 1.232000000000000000e+03
-8.070123791694641113e-01 3.041971445083618164e+00 2.388646453619003296e-01 1.219000000000000000e+03
-7.797030806541442871e-01 3.024931907653808594e+00 2.374114990234375000e-01 1.247000000000000000e+03
-7.529373168945312500e-01 3.007595777511596680e+00 2.359369099140167236e-01 1.298000000000000000e+03
-7.297354340553283691e-01 3.005270719528198242e+00 2.356375455856323242e-01 1.609000000000000000e+03
-7.069718241691589355e-01 3.002682924270629883e+00 2.353188544511795044e-01 1.609000000000000000e+03
-6.799196004867553711e-01 2.980944871902465820e+00 2.335027307271957397e-01 1.278000000000000000e+03
-6.605992317199707031e-01 2.993242502212524414e+00 2.343715578317642212e-01 1.673000000000000000e+03
-6.381016373634338379e-01 2.990133762359619141e+00 2.340337038040161133e-01 1.609000000000000000e+03
-6.168789863586425781e-01 2.994564771652221680e+00 2.342831343412399292e-01 1.609000000000000000e+03
-5.944539904594421387e-01 2.991137266159057617e+00 2.339182347059249878e-01 1.792000000000000000e+03
-5.706194043159484863e-01 2.979897737503051758e+00 2.329428642988204956e-01 1.792000000000000000e+03
-5.496641397476196289e-01 2.983816862106323242e+00 2.331656515598297119e-01 2.031000000000000000e+03
-5.274590849876403809e-01 2.979895114898681641e+00 2.327751368284225464e-01 2.087000000000000000e+03
-5.115293860435485840e-01 3.014263629913330078e+00 2.353723049163818359e-01 3.735000000000000000e+03
-4.904705584049224854e-01 3.017747163772583008e+00 2.355568408966064453e-01 3.570000000000000000e+03
-4.682193100452423096e-01 3.013383865356445312e+00 2.351278215646743774e-01 3.735000000000000000e+03
-4.447442293167114258e-01 3.001175880432128906e+00 2.341043055057525635e-01 3.652000000000000000e+03
-4.194322228431701660e-01 2.973342418670654297e+00 2.318637520074844360e-01 2.627000000000000000e+03
-3.966259956359863281e-01 2.960741519927978516e+00 2.308108955621719360e-01 2.087000000000000000e+03
-3.765769898891448975e-01 2.971199274063110352e+00 2.315530776977539062e-01 2.087000000000000000e+03
-3.549026250839233398e-01 2.966011762619018555e+00 2.310758233070373535e-01 1.852000000000000000e+03
-3.336454033851623535e-01 2.964549064636230469e+00 2.309028208255767822e-01 1.971000000000000000e+03
-3.142220973968505859e-01 2.978410243988037109e+00 2.319286912679672241e-01 2.304000000000000000e+03
-2.923320531845092773e-01 2.968889713287353516e+00 2.311324477195739746e-01 2.031000000000000000e+03
-2.716517448425292969e-01 2.974756479263305664e+00 2.315319031476974487e-01 2.433000000000000000e+03
-2.506060004234313965e-01 2.972688436508178711e+00 2.313133776187896729e-01 1.971000000000000000e+03
-2.307521104812622070e-01 2.986007690429687500e+00 2.323015779256820679e-01 2.249000000000000000e+03
-2.093208432197570801e-01 2.979771852493286133e+00 2.317814379930496216e-01 1.912000000000000000e+03
-1.885071843862533569e-01 2.981155157089233398e+00 2.318526953458786011e-01 2.304000000000000000e+03
-1.666427999734878540e-01 2.970750808715820312e+00 2.310052067041397095e-01 2.087000000000000000e+03
-1.462751626968383789e-01 2.979618310928344727e+00 2.316556274890899658e-01 1.971000000000000000e+03
-1.254545301198959351e-01 2.980564832687377930e+00 2.316913455724716187e-01 1.912000000000000000e+03
-1.047609001398086548e-01 2.985257625579833984e+00 2.320328950881958008e-01 2.369000000000000000e+03
-8.551467955112457275e-02 3.040414094924926758e+00 2.362949997186660767e-01 3.900000000000000000e+03
-6.382046639919281006e-02 3.033154964447021484e+00 2.357039898633956909e-01 2.992000000000000000e+03
-4.248970374464988708e-02 3.017949104309082031e+00 2.344947010278701782e-01 2.304000000000000000e+03
-2.165093272924423218e-02 3.041538953781127930e+00 2.362983226776123047e-01 3.240000000000000000e+03
-4.471826250664889812e-04 3.026038646697998047e+00 2.350829690694808960e-01 2.195000000000000000e+03
2.085925824940204620e-02 3.057124853134155273e+00 2.374897301197052002e-01 3.240000000000000000e+03
4.209023714065551758e-02 3.049118041992187500e+00 2.368580400943756104e-01 2.992000000000000000e+03
6.387554854154586792e-02 3.056533575057983398e+00 2.374227494001388550e-01 3.075000000000000000e+03
8.520885556936264038e-02 3.056017160415649414e+00 2.373699992895126343e-01 1.852000000000000000e+03
1.070260033011436462e-01 3.070922613143920898e+00 2.385277301073074341e-01 2.992000000000000000e+03
1.280800402164459229e-01 3.062325000762939453e+00 2.378728389739990234e-01 1.463000000000000000e+03
1.501870900392532349e-01 3.076921939849853516e+00 2.390182167291641235e-01 1.673000000000000000e+03
1.720070987939834595e-01 3.075785160064697266e+00 2.389401495456695557e-01 1.339000000000000000e+03
1.956196278333663940e-01 3.109501600265502930e+00 2.415680885314941406e-01 1.219000000000000000e+03
2.205327749252319336e-01 3.154692649841308594e+00 2.450909614562988281e-01 1.186000000000000000e+03
2.433309704065322876e-01 3.164741992950439453e+00 2.459038794040679932e-01 1.982000000000000000e+03
2.644134461879730225e-01 3.151333808898925781e+00 2.448927462100982666e-01 1.260000000000000000e+03
2.885226905345916748e-01 3.168781518936157227e+00 2.462785392999649048e-01 1.139000000000000000e+03
3.128608167171478271e-01 3.189961910247802734e+00 2.479527592658996582e-01 2.099000000000000000e+03
3.444591760635375977e-01 3.276800394058227539e+00 2.547300457954406738e-01 3.250000000000000000e+02
7.452174186706542969e+00 5.583372116088867188e+01 4.343866348266601562e+00 3.800000000000000000e+01
8.254384040832519531e+00 5.591025924682617188e+01 4.351743221282958984e+00 5.700000000000000000e+01
8.534126281738281250e+00 5.514344787597656250e+01 4.293291091918945312e+00 3.100000000000000000e+01
8.997797966003417969e+00 5.557504272460937500e+01 4.328112125396728516e+00 2.800000000000000000e+01
9.452399253845214844e+00 5.587117767333984375e+01 4.352396488189697266e+00 3.400000000000000000e+01
9.752155303955078125e+00 5.529797744750976562e+01 4.308910369873046875e+00 2.900000000000000000e+01
1.009959125518798828e+01 5.503790283203125000e+01 4.290043354034423828e+00 4.500000000000000000e+01
1.046218776702880859e+01 5.486337661743164062e+01 4.278139114379882812e+00 4.700000000000000000e+01
1.093574428558349609e+01 5.525177383422851562e+01 4.310121059417724609e+00 4.000000000000000000e+01
1.158118534088134766e+01 5.640931701660156250e+01 4.402159214019775391e+00 3.400000000000000000e+01
1.205335235595703125e+01 5.670096588134765625e+01 4.426616668701171875e+00 2.800000000000000000e+01
1.494172000885009766e+01 6.373500823974609375e+01 4.982377052307128906e+00 4.500000000000000000e+01
1.537404346466064453e+01 6.354842758178710938e+01 4.970095634460449219e+00 6.700000000000000000e+01
1.611741447448730469e+01 6.279407882690429688e+01 4.915677070617675781e+00 3.200000000000000000e+01
1.896738052368164062e+01 6.285493087768554688e+01 4.937749385833740234e+00 2.800000000000000000e+01
1.945488166809082031e+01 6.288574981689453125e+01 4.943425178527832031e+00 7.300000000000000000e+01
2.093927383422851562e+01 5.634756469726562500e+01 4.456118583679199219e+00 2.500000000000000000e+01
2.113277626037597656e+01 5.452532196044921875e+01 4.319717407226562500e+00 3.300000000000000000e+01
2.171183586120605469e+01 5.169374465942382812e+01 4.111102104187011719e+00 2.300000000000000000e+01
2.262860488891601562e+01 5.087487411499023438e+01 4.058702945709228516e+00 1.900000000000000000e+01
3.413667297363281250e+01 5.231493759155273438e+01 4.329740047454833984e+00 2.000000000000000000e+01
3.442897033691406250e+01 5.196965026855468750e+01 4.311244010925292969e+00 2.400000000000000000e+01
3.436558151245117188e+01 5.111318588256835938e+01 4.250223636627197266e+00 1.800000000000000000e+01
3.487355804443359375e+01 5.108987808227539062e+01 4.259514808654785156e+00 5.300000000000000000e+01
3.514343643188476562e+01 5.072058486938476562e+01 4.239908695220947266e+00 3.500000000000000000e+01
3.533364868164062500e+01 5.112916183471679688e+01 5.054388999938964844e+00 4.400000000000000000e+01
3.465719985961914062e+01 5.169028472900390625e+01 5.139039516448974609e+00 5.800000000000000000e+01
3.429116821289062500e+01 5.193011856079101562e+01 5.176453590393066406e+00 3.200000000000000000e+01
3.343343353271484375e+01 5.222964859008789062e+01 5.233224868774414062e+00 2.600000000000000000e+01
3.305190658569335938e+01 5.244079208374023438e+01 5.266489028930664062e+00 3.200000000000000000e+01
3.282281112670898438e+01 5.372107315063476562e+01 5.419421195983886719e+00 2.600000000000000000e+01
3.246194076538085938e+01 5.399542999267578125e+01 5.458583831787109375e+00 4.900000000000000000e+01
1.781387710571289062e+01 6.340052795410156250e+01 6.736136913299560547e+00 3.400000000000000000e+01
1.143547248840332031e+01 5.537778854370117188e+01 5.922419071197509766e+00 5.300000000000000000e+01
1.027083206176757812e+01 5.560208129882812500e+01 5.955082893371582031e+00 7.200000000000000000e+01
9.863443374633789062e+00 5.556815338134765625e+01 5.954428672790527344e+00 5.000000000000000000e+01
9.624400138854980469e+00 5.656277847290039062e+01 6.063983440399169922e+00 5.400000000000000000e+01
3.852714002132415771e-01 3.212509870529174805e+00 3.453291058540344238e-01 1.360000000000000000e+02
3.549662530422210693e-01 3.145609617233276367e+00 3.382425904273986816e-01 8.570000000000000000e+02
3.403231203556060791e-01 3.217500925064086914e+00 3.460832238197326660e-01 2.500000000000000000e+02
3.117192089557647705e-01 3.157918930053710938e+00 3.397855758666992188e-01 2.750000000000000000e+02
2.852696180343627930e-01 3.117482900619506836e+00 3.355318009853363037e-01 3.150000000000000000e+02
2.608040869235992432e-01 3.088413238525390625e+00 3.324815332889556885e-01 4.770000000000000000e+02
